Unnamed: 0,Registration date and plan ref.,Property description,Date of lease and term,Lessee's title,"('Schedule', 'Unnamed: 0_level_1')","('of notices', 'Registration date and plan ref. blue (part of)')","('of leases continued', 'Property description')","('Unnamed: 3_level_0', 'Date of and term')","('Unnamed: 4_level_0', 'lease')","('Unnamed: 5_level_0', ""Lessee's title"")",Date of and,lease term,Registration date and plan,ref.,"('Unnamed: 0_level_0', 'Unnamed: 0_level_1')","('Registration date and plan ref. Edged and numbered 4 in blue (part of)', 'Registration date and plan ref. Edged and numbered 4 in blue (part of)')","('Property description', 'Tower (seventeenth floor flat)')","('Date of and term', '999 years .1.2009')","('lease', 'from')","(""Lessee's title"", ""Lessee's title"")","('Schedule of Registration date and plan', 'numbered 4 blue (part )')","('notices ref.', 'in of')","('of leases continued Property description', 'of leases continued Property description')","('Date of and term', '1.1.2009')","('lease', 'Unnamed: 5_level_1')","(""Lessee's title"", 'Unnamed: 6_level_1')","('Registration date and plan ref.', 'numbered 15 blue on supplementary plan 1')","('Property description', 'in')","('lease', 'Unnamed: 4_level_1')","(""Lessee's title"", 'Unnamed: 5_level_1')",Date of and term,lease,"('Schedule', 'Schedule')","('of notices Registration date and plan ref. Edged and numbered 28 blue on supplementary plan 1', 'of notices Registration date and plan ref. Edged and numbered 28 blue on supplementary plan 1')","('of leases continued Property description', 'West Tower (basement level parking space)')","('Date of and term', '999 years 1.1.2009')",Schedule,of notices Registration date and plan ref.,of leases continued Property description,Unnamed: 2,"('of notices', 'Registration date and plan ref.')","('Unnamed: 3_level_0', 'Unnamed: 3_level_1')","('Unnamed: 4_level_0', 'Date of and term')","('Unnamed: 5_level_0', 'lease')","('Unnamed: 6_level_0', ""Lessee's title"")","('Registration date and plan ref.', 'numbered 4 in blue (part of)')","('Property description', 'Property description')","('Date of and term', '.1.2009')","('of notices', 'Registration date and plan ref. numbered 4 in blue (part of)')","('Unnamed: 3_level_0', 'Date of lease and term .1.2009')","('Unnamed: 4_level_0', ""Lessee's title"")","('Property description', 'Tower (twenty third floor flat)')","('Date of lease and term 999 years from 1.1.2009', 'Date of lease and term 999 years from 1.1.2009')","('Unnamed: 3_level_0', 'Date of and term .1.2009')",0,1,2,3,4,5,of Registration date and plan,notices ref.,Unnamed: 4,"('Registration date and plan ref.', 'blue (part of)')","('Property description', 'Unnamed: 2_level_1')","('Date of lease and term', 'Unnamed: 3_level_1')","('Unnamed: 0_level_0', 'Date of lease and term 999 years from .1.2009')","('Registration date and plan ref.', 'Unnamed: 1_level_1')","('Date of lease and term 999 years from .1.2009', 'Unnamed: 3_level_1')","(""Lessee's title"", 'Unnamed: 4_level_1')","('Unnamed: 0_level_0', ""Lessee's title"")","('Registration date and plan ref.', 'numbered 5 in blue (part of)')","('Date of lease and term', '.1.2009')","('Registration date and plan ref. supplementary plan 1', 'Registration date and plan ref. supplementary plan 1')",Registration date and plan ref. blue (part of),Unnamed: 3,"('Registration date and plan ref. numbered 5 in blue (part of)', 'Registration date and plan ref. numbered 5 in blue (part of)')","('Property description', 'flat)')","('Date of lease and term 2009', 'Date of lease and term 2009')","('Registration date and plan ref. Edged and numbered 5 in blue (part of)', 'Registration date and plan ref. Edged and numbered 5 in blue (part of)')","('Property description', 'Tower (thirteenth floor flat)')","('Date of lease and term 999 years from 1 2009', 'Date of lease and term 999 years from 1 2009')","('Schedule', 'Schedule', 'Schedule')","('of notices', 'Registration date and plan ref. Edged and numbered 5 in blue (part of)', 'Registration date and plan ref. Edged and numbered 5 in blue (part of)')","('of leases continued', 'Property description', 'Tower (thirty fourth floor flat)')","('Date of lease and term 999 years from and including 0 .01.2009 until and including 3 .12.3007', 'Date of lease and term 999 years from and including 0 .01.2009 until and including 3 .12.3007', 'Date of lease and term 999 years from and including 0 .01.2009 until and including 3 .12.3007')","(""Lessee's title"", ""Lessee's title"", ""Lessee's title"")",Date of lease and term including,"('of notices Registration date and plan ref.', 'Edged and numbered 5 in blue (part of)')","('of leases continued Property description', 'Tower (eleventh floor')","('of leases continued Property description', 'flat)')","('Date of lease and term 999 years from and including 0 .0 .2009 until and including 3 .12.3007', 'Date of lease and term 999 years from and including 0 .0 .2009 until and including 3 .12.3007')",Date of lease and term 3 .12.3007,"('Date of lease and term and including 1.1.2009 until and including 31.12.3007', 'Date of lease and term and including 1.1.2009 until and including 31.12.3007')","('Registration date and plan ref.', 'numbered 5 blue (part')",of leases Property description,continued,Schedule of notices Registration date and plan ref.,Date of lease and term 31.12.3007,description,"('Registration date and plan ref. Edged and numbered 5 in blue (part of', 'Registration date and plan ref. Edged and numbered 5 in blue (part of')","('description', '(fifteenth floor')","('Date of lease and term 999 years from and including 1.1. 2009 until and including 31. 2.3007', 'Date of lease and term 999 years from and including 1.1. 2009 until and including 31. 2.3007')","('Property', 'flat)')","('description', 'Unnamed: 3_level_1')","('Unnamed: 4_level_0', 'Unnamed: 4_level_1')","('Registration date and plan ref. the supplementary plan', 'Registration date and plan ref. the supplementary plan')","('description', 'Unnamed: 2_level_1')","('Registration date and plan ref. supplementary plan', 'Registration date and plan ref. supplementary plan')","('Date of lease and term 1.1.2009 until and including 31.12.3007', 'Date of lease and term 1.1.2009 until and including 31.12.3007')","('leases', 'Property description')","('continued', 'Unnamed: 3_level_1')","('Unnamed: 5_level_0', 'Date of lease and term and including 31.12.3007')",Property
,,,31.03.2011 999 years from and including 1.1.2009 until and including 31.12.3007,AGL231200,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,638.0,14.04.2011 113 in blue the supplementary plan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Parking space 144 level),(basement,,,,,,,,,,,,,,,,,
,,,18.04.2011 999 years from and including 1.1.2009 until and including 31.12.3007,AGL231248,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,639.0,18.04.2011 Edged and numbered 5 blue (part,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Flat 4109 Landmark Tower (forty first flat),East floor,,,,,,,,,,,,,,,,,
,,,31.03.2011 999 years from and including 1.1.2009 until and including 31.12.3007,AGL231248,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,640.0,18.04.2011 114 in blue the supplementary plan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Parking space 164 level),(basement,,,,,,,,,,,,,,,,,
,,,23.02.2011 999 years from and including 1.1.2009 until and including 31.12.3007,AGL231628,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,641.0,2 .04.2011 Edged and numbered 5 blue (part,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Flat 4007 Landmark Tower (fortieth,East floor flat),,,,,,,,,,,,,,,,,
,,,15.03.2011 999 years from and including 1.1.2009 until and including 31.12.3007,AGL231765,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,642.0,27.04.2011 Edged and numbered 5 blue (part,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Flat 609 Landmark Tower (sixth floor,East flat),,,,,,,,,,,,,,,,,
,,,31.03.2011 999 years from and including 1.1.2009 until and including 31.12.3007,AGL231820,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,643.0,28.04.2011 Edged and numbered 5 blue (part,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Flat 2707 Landmark Tower (twenty flat),East seventh floor,,,,,,,,,,,,,,,,,
,,,28.04.2011 999 years from and including 1.1.2009 until and including 31.12.3007,AGL231839,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,644.0,28.04.2011 Edged and numbered 5 blue (part,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Flat 909 Landmark Tower (ninth floor,East flat),,,,,,,,,,,,,,,,,
,,,21.01.2011 999 years from and including 1.1.2009 until and including 31.12.3007,AGL231857,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,645.0,28.04.2011 Edged and numbered 5 blue (part,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Flat 1907 Landmark Tower (nineteenth flat),East floor,,,,,,,,,,,,,,,,,
,,,29.03.2011 999 years from and including 1.1.2009 until and including 31.12.3007,AGL231887,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,646.0,03.05.2011 Edged and numbered 5 blue (part,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Flat 702 Landmark Tower (seventh,East floor flat),,,,,,,,,,,,,,,,,
,,,08.04.2011 999 years from and including 1.1.2009 until and including 31.12.3007,AGL231918,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,647.0,03.05.2011 Edged and numbered 5 blue (part,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Flat 4009 Landmark Tower (fortieth,East floor flat),,,,,,,,,,,,,,,,,
,,,31.03.2011 999 years from and including .1.2009 until and including 31.12.3007,AGL231910,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,648.0,03.05.2011 Edged and numbered 5 in blue (part of),Flat 2507 Landmark East Tower (twenty fifth floor flat),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,8.04.2011 999 years from and including .1.2009 until and including 31.12.3007,AGL232235,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,649.0,09.05.2011 Edged and numbered 5 in blue (part of),Flat 1408 Landmark East Tower (fourteenth floor flat),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,5.04.2011 999 years from and including .1.2009 until and including 31.12.3007,AGL232253,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,650.0,09.05.2011 Edged and numbered 5 in blue (part of),Flat 2903 Landmark East Tower (twenty ninth floor flat),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,08.04.2011 999 years from and including 1.1.2009 until and including 31.12.3007,AGL232261,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,651.0,09.05.2011 Edged and numbered 5 in blue (part of),Flat 1309 Landmark East Tower (thirteenth floor flat),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,21.04.2011 999 years from and including .1.2009 until and including 31.12.3007,AGL232484,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,652.0,12.05.2011 Edged and numbered 5 in blue (part of),Flat 1302 Landmark East Tower (thirteenth floor flat),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,3.04.2011 999 years from and including .1.2009 until and including 31.12.3007,AGL232561,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,653.0,13.04.2011 Edged and numbered 5 in blue (part of),Flat 2402 Landmark East Tower (twenty fourth floor flat),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,2.04.2011 999 years from and including .1.2009 until and including 31.12.3007,AGL232580,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,654.0,13.05.2011 Edged and in numbered 5 blue (part of),Flat 3302 Landmark East Tower (thirty third floor flat),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,2.04.2011 999 years from and including .1.2009 until and including 31.12.3007,AGL232580,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,655.0,13.05.2011 115 in blue the supplementary plan,Parking space 46 (basement level),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,5.04.2011 999 years from and including .1.2009 until and including 31.12.3007,AGL232625,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,656.0,13.05.2011 Edged and numbered 5 in blue (part of),Flat 4202 Landmark East Tower (forty second floor flat),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,5.04.2011 999 years from and including .1.2009 until and including 31.12.3007,AGL232625,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,657.0,13.05.2011 116 in blue the supplementary plan,Parking space 101 (basement level),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,08.04.2011 999 years from and including .1.2009 until and including 31.12.3007,AGL232662,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,658.0,16.05.2011 Edged and numbered 5 in blue (part of),Flat 3809 Landmark East Tower (thirty eighth floor flat),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,2.05.2011 999 years from and including .1.2009 until and including 31.12.3007,AGL232820,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,659.0,18.05.2011 Edged and numbered 4 in blue (part of),Flat 3004 Landmark West Tower (thirtieth floor flat),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,2.05.2011 999 years from and including .1.2009 until and including 31.12.3007,AGL232820,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,660.0,18.05.2011 117 and 118 blue on the supplementary plan,Parking space 51 and 52 (basement level),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,04.04.2011 999 years from and including 1.1.2009 until and including 31.12.3007,AGL232884,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,661.0,19.05.2011 Edged and in numbered 5 blue (part of),Flat 2005 Landmark East Tower (twentieth floor flat),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,10.05.2011 999 years from and including 1.1.2009 until and including 31.12.3007,AGL233265,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,662.0,26.05.2011 Edged and numbered 5 in blue (part of),Flat 1709 Landmark East Tower (seventeenth floor flat),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,20.05.2011 999 years from and including 1.1.2009 until and including 31.12.3007,AGL233491,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,663.0,0 .06.2011 Edged and numbered 5 in blue (part of),Flat 2404 Landmark East Tower (twenty fourth floor flat),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,07.04.2011 999 years from and including 1.1.2009 until and including 31.12.3007,AGL233516,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,664.0,0 .06.2011 Edged and numbered 5 in blue (part of),Flat 2807 Landmark East Tower (thirty eighth floor flat),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,20.05.2011 999 years from and including 1.1.2009 until and including 31.12.3007,AGL233553,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,665.0,02.06.2011 Edged and numbered 5 in blue (part of),Flat 709 Landmark East Tower (seventh floor flat),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,18.05.2011 999 years from and including 1.1.2009 until and including 31.12.3007,AGL233635,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,666.0,03.06.2011 Edged and numbered 5 in blue (part of),Flat 2208 Landmark East Tower (twenty second floor flat),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,31.05.2011 999 years from and including 1.1.2009 until and including 31.12.3007,AGL233652,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,667.0,03.06.2011 Edged and numbered 5 in blue (part of),Flat 1901 Landmark East Tower (nineteenth floor flat),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,3 .05.2011 999 years from and including 1.1.2009 until and including 3 .12.3007,AGL233652,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,668.0,03.06.2011 119 in blue the supplementary plan,Parking space 131 (basement level),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,3 .05.2011 999 years from and including 1.1.2009 until and including 3 .12.3007,AGL233671,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,669.0,03.06.2011 Edged and numbered 5 in blue (part of),Flat 3501 Landmark East Tower (thirty fifth floor flat),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,3 .05.2011 999 years from and including 1.1.2009 until and including 3 .12.3007,AGL233671,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,670.0,03.06.2011 120 in blue the supplementary plan,Parking space 146 (basement level),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,3 .05.2011 999 years from and including 1.1.2009 until and including 3 .12.3007,AGL233683,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,671.0,03.06.2011 Edged and numbered 4 in blue (part of),Flat 2901 Landmark West Tower (twenty ninth floor flat),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,3 .05.2011 999 years from and including 1.1.2009 until and including 3 .12.3007,AGL233683,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,672.0,03.06.2011 121 and 122 blue on the supplementary plan,Parking spaces 49 and 50 (basement level),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,05.05.2011 999 years from and including 1.1.2009 until and including 31.12.3007,AGL233902,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,673.0,07.06.2011 Edged and numbered 5 in blue (part of),Flat 4104 Landmark East Tower (forty first floor flat),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,31.05.2011 999 years from and including 1.1.2009 until and including 31.12.3007,AGL234196,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,674.0,10.06.2011 Edged and numbered 5 in blue (part of),Flat 1402 Landmark East Tower (fourteenth floor flat),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,04.04.2011 999 years from and including 1.1.2009 until and including 31.12.3007,AGL234251,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,675.0,10.06.2011 Edged and numbered 5 in blue (part of),Flat 3701 Landmark East Tower (thirty seventh floor flat),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,04.04.2011 999 years from and including 1.1.2009 until and including 31.12.3007,AGL234251,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,676.0,10.06.2011 123 in blue the supplementary plan,Parking space 141 (basement level),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,20.05.2011 999 years from and including 1.1.2009 until and including 31.12.3007,AGL234275,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,677.0,13.06.2011 Edged and numbered 5 in blue (part of),Flat 602 Landmark East Tower (sixth floor flat),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
678.0,,,20.05.2011 999 years from and including 1.1.2009 until and including 31.12.3007,AGL234299,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Flat 2801 Landmark East Tower (twenty eighth floor flat),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13.06.2011 Edged and numbered 5 in blue (part of),,,,,,,,,,,,,,,,
679.0,,,20.05.2011 999 years from and including 1.1.2009 until and including 31.12.3007,AGL234314,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Flat 2410 Landmark East Tower (twenty fourth floor flat),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13.06.2011 Edged and numbered 5 in blue (part of),,,,,,,,,,,,,,,,
680.0,,,11.04.2011 999 years from and including 1.1.2009 until and including 31.12.3007,AGL224628,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Parking space 45 (basement level),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,29.12.2010 124 in blue on the supplementary plan,,,,,,,,,,,,,,,,
681.0,,,03.06.2011 999 years from and including 1.1.2009 until and including 31.12.3007,AGL234793,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Flat 210 Landmark East Tower (second floor flat),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21.06.2011 Edged and numbered 5 in blue (part of),,,,,,,,,,,,,,,,
682.0,,,27.04.2011 999 years from and including 1.1.2009 until and including 31.12.3007,AGL234964,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Flat 2905 Landmark East Tower (twenty ninth floor flat),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23.06.2011 Edged and numbered 5 in blue (part of),,,,,,,,,,,,,,,,
683.0,,,27.04.2011 999 years from and including 1.1.2009 until and including 3 .12.3007,AGL234964,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Parking space 159 (basement level),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23.06.2011 125 in blue on the supplementary plan,,,,,,,,,,,,,,,,
684.0,,,2 .01.2011 999 years from and including 1.1.2009 until and including 3 .12.3007,AGL234991,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Flat 3006 Landmark East Tower (thirtieth floor flat),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23.06.2011 Edged and numbered 5 in blue (part of),,,,,,,,,,,,,,,,
685.0,,,2 .01.2011 999 years from and including .1.2009 until and including 3 .12.3007,AGL234991,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Parking space 143 (basement level),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23.06.2011 126 in blue on the supplementary plan,,,,,,,,,,,,,,,,
686.0,,,3.05.2011 999 years from and including .1.2009 until and including 31.12.3007,AGL235941,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Flat 2705 Landmark East Tower (twenty seventh floor flat),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,08.07.2011 Edged and numbered 5 in blue (part of),,,,,,,,,,,,,,,,
687.0,,,3.05.2011 999 years from and including .1.2009 until and including 31.12.3007,AGL235941,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Parking space 104 (basement level),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,08.07.2011 127 in blue on the supplementary plan,,,,,,,,,,,,,,,,
688.0,08.07.2011 Edged and numbered 5 in blue (part of),Flat 809 Landmark East Tower (eighth floor flat),26.05.2011 999 years from and including 1.1.2009 until and including 31.12.3007,AGL235995,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
689.0,11.07.2011 Edged and numbered 5 in blue (part of),Flat 2810 Landmark East Tower (twenty eighth floor flat),26.05.2011 999 years from and including 1.1.2009 until and including 31.12.3007,AGL236069,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
690.0,15.07.2011 Edged and numbered 5 in blue (part of),Flat 3903 Landmark East Tower (thirty ninth floor flat),04.07.2011 999 years from and including 1.1.2009 until and including 31.12.3007,AGL236354,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
691.0,18.07.2011 Edged and numbered 5 in blue (part of),Flat 3705 Landmark East Tower (thirty seventh floor flat),23.05.2011 999 years from and including 1.1.2009 until and including 31.12.3007,AGL236463,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
692.0,18.07.2011 128 in blue the supplementary plan,Parking space 48 (basement level),23.05.2011 999 years from and including .1.2009 until and including 31.12.3007,AGL236463,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
693.0,2 .07.2011 Edged and numbered 5 in blue (part of),Flat 3101 Landmark East Tower (thirty first floor flat),2.05.2011 999 years from and including .1.2009 until and including 31.12.3007,AGL236691,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
694.0,2 .07.2011 129 in blue the supplementary plan,Parking space 105 (basement level),2.05.2011 999 years from and including .1.2009 until and including 31.12.3007,AGL236691,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
